Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1732813157,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1906,0,4,4.532613760760966,0.9152080019703135,44.90845800319221,77.85309548793285
1732813158,30,,Aggregated,20.400000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1924,0,4,4.535125019231027,0.9152080019703135,44.90845800319221,77.85446985446985
1732813159,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1946,0,4,4.547111956843225,0.9152080019703135,44.90845800319221,77.85611510791367
1732813160,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1962,0,4,4.550377567282304,0.9152080019703135,44.90845800319221,77.8572884811417
1732813161,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,14,29,45,45,1987,0,4,4.552941030187185,0.9152080019703135,44.90845800319221,77.85908404630095
1732813162,30,,Aggregated,19.600000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2007,0,4,4.555638180367722,0.9152080019703135,44.90845800319221,77.86048829098156
1732813163,30,,Aggregated,19.300000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2024,0,4,4.556009940704092,0.9152080019703135,44.90845800319221,77.86166007905139
1732813164,30,,Aggregated,19.900000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2042,0,4,4.555215431428687,0.9152080019703135,44.90845800319221,77.86287952987267
1732813165,30,,Aggregated,19.400000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2066,0,4,4.557653089540045,0.9152080019703135,44.90845800319221,77.86447241045498
1732813166,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,14,25,45,45,2086,0,4,4.570460466436184,0.9152080019703135,44.90845800319221,77.86577181208054
1732813167,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2109,0,4,4.574160576570352,0.9152080019703135,44.90845800319221,77.86723565670934
1732813168,30,,Aggregated,19.500000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2128,0,4,4.576444875459501,0.9152080019703135,44.90845800319221,77.86842105263158
1732813169,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2151,0,4,4.571532476972929,0.9152080019703135,44.90845800319221,77.8698279869828
1732813170,30,,Aggregated,20.100000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2166,0,4,4.571799487976132,0.9152080019703135,44.90845800319221,77.87072945521699
1732813172,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2190,0,4,4.57681266207686,0.9152080019703135,44.90845800319221,77.87214611872146
1732813173,30,,Aggregated,20.500000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2208,0,4,4.577952116822258,0.9152080019703135,44.90845800319221,77.8731884057971
1732813174,30,,Aggregated,20.400000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2229,0,4,4.588292892752151,0.9152080019703135,44.90845800319221,77.87438313144908
1732813175,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2246,0,4,4.588705376634685,0.9152080019703135,44.90845800319221,77.8753339269813
1732813176,30,,Aggregated,20.000000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2266,0,4,4.581721345502049,0.9152080019703135,44.90845800319221,77.87643424536628
1732813177,30,,Aggregated,20.300000,0.000000,4,5,5,5,6,7,10,13,25,45,45,2288,0,4,4.583455522698749,0.9152080019703135,44.90845800319221,77.87762237762237
